"","ID","ResDensity","N_TraitValue","initial_a","initial_h"
"3501",40091,40,0.001576,-8.90320512820508e-07,0.002255778
"3502",40091,50,0.001683556,-8.90320512820508e-07,0.002255778
"3503",40091,65,0.001864222,-8.90320512820508e-07,0.002255778
"3504",40091,93,0.000889111,-8.90320512820508e-07,0.002255778
"3505",40092,15,0.000578556,1.58938517241379e-05,0.002488556
"3506",40092,25,0.001368222,1.58938517241379e-05,0.002488556
"3507",40092,40,0.001147889,1.58938517241379e-05,0.002488556
"3508",40092,50,0.001331444,1.58938517241379e-05,0.002488556
"3509",40092,65,0.002488556,1.58938517241379e-05,0.002488556
"3510",40092,93,0.001698778,1.58938517241379e-05,0.002488556
"3511",40093,15,0.000736556,3.62444e-05,0.002218111
"3512",40093,25,0.001099,3.62444e-05,0.002218111
"3513",40093,40,0.002209444,3.62444e-05,0.002218111
"3514",40093,50,0.002024667,3.62444e-05,0.002218111
"3515",40093,65,0.001766778,3.62444e-05,0.002218111
"3516",40093,93,0.002218111,3.62444e-05,0.002218111
"3517",40094,15,0.001132889,3.5694e-05,0.004884778
"3518",40094,25,0.000842889,3.5694e-05,0.004884778
"3519",40094,40,0.002401667,3.5694e-05,0.004884778
"3520",40094,50,0.002220444,3.5694e-05,0.004884778
"3521",40094,65,0.002437889,3.5694e-05,0.004884778
"3522",40094,93,0.004884778,3.5694e-05,0.004884778
"3523",40095,15,0.000909111,9.27717894736842e-06,0.003370111
"3524",40095,25,0.000909111,9.27717894736842e-06,0.003370111
"3525",40095,40,0.001129444,9.27717894736842e-06,0.003370111
"3526",40095,50,0.002249778,9.27717894736842e-06,0.003370111
"3527",40095,65,0.003370111,9.27717894736842e-06,0.003370111
"3528",40095,93,0.002470111,9.27717894736842e-06,0.003370111
"3529",40096,15,0.000430556,8.82e-05,0.002442778
"3530",40096,25,0.001312556,8.82e-05,0.002442778
"3531",40096,40,0.001770778,8.82e-05,0.002442778
"3532",40096,50,0.002229111,8.82e-05,0.002442778
"3533",40096,65,0.002208222,8.82e-05,0.002442778
"3534",40096,93,0.002442778,8.82e-05,0.002442778
"3535",40097,15,0.000645222,1.16298827586207e-05,0.001761889
"3536",40097,25,0.000442111,1.16298827586207e-05,0.001761889
"3537",40097,40,0.000859333,1.16298827586207e-05,0.001761889
"3538",40097,50,0.000948222,1.16298827586207e-05,0.001761889
"3539",40097,65,0.001310667,1.16298827586207e-05,0.001761889
"3540",40097,93,0.001761889,1.16298827586207e-05,0.001761889
"3541",40098,2,3.18e-05,-8.85008650519031e-07,4.63e-05
"3542",40098,2,2.12e-05,-8.85008650519031e-07,4.63e-05
"3543",40098,2,2.7e-05,-8.85008650519031e-07,4.63e-05
"3544",40098,2,1.45e-05,-8.85008650519031e-07,4.63e-05
"3545",40098,4,2.6e-05,-8.85008650519031e-07,4.63e-05
"3546",40098,4,1.74e-05,-8.85008650519031e-07,4.63e-05
"3547",40098,4,2.03e-05,-8.85008650519031e-07,4.63e-05
"3548",40098,4,2.89e-05,-8.85008650519031e-07,4.63e-05
"3549",40098,6,2.89e-05,-8.85008650519031e-07,4.63e-05
"3550",40098,6,2.31e-05,-8.85008650519031e-07,4.63e-05
"3551",40098,6,6.75e-06,-8.85008650519031e-07,4.63e-05
"3552",40098,6,2.31e-05,-8.85008650519031e-07,4.63e-05
"3553",40098,8,4.15e-05,-8.85008650519031e-07,4.63e-05
"3554",40098,8,4.63e-05,-8.85008650519031e-07,4.63e-05
"3555",40098,8,3.86e-05,-8.85008650519031e-07,4.63e-05
"3556",40098,8,3.18e-05,-8.85008650519031e-07,4.63e-05
"3557",40098,12,9.65e-07,-8.85008650519031e-07,4.63e-05
"3558",40098,12,2.8e-05,-8.85008650519031e-07,4.63e-05
"3559",40098,12,2.12e-05,-8.85008650519031e-07,4.63e-05
"3560",40098,12,2.8e-05,-8.85008650519031e-07,4.63e-05
"3561",40098,55,3.09e-05,-8.85008650519031e-07,4.63e-05
"3562",40098,55,4.05e-05,-8.85008650519031e-07,4.63e-05
"3563",40098,55,2.99e-05,-8.85008650519031e-07,4.63e-05
"3564",40098,55,3.28e-05,-8.85008650519031e-07,4.63e-05
"3565",40099,2,8.68e-06,8.09995108828565e-07,0.000137924
"3566",40099,2,0,8.09995108828565e-07,0.000137924
"3567",40099,3,1.93e-05,8.09995108828565e-07,0.000137924
"3568",40099,3,7.72e-06,8.09995108828565e-07,0.000137924
"3569",40099,4,3.38e-05,8.09995108828565e-07,0.000137924
"3570",40099,4,3.67e-05,8.09995108828565e-07,0.000137924
"3571",40099,5,1.64e-05,8.09995108828565e-07,0.000137924
"3572",40099,5,7.72e-06,8.09995108828565e-07,0.000137924
"3573",40099,7,2.51e-05,8.09995108828565e-07,0.000137924
"3574",40099,7,8.58e-05,8.09995108828565e-07,0.000137924
"3575",40099,9,2.03e-05,8.09995108828565e-07,0.000137924
"3576",40099,9,0.000101273,8.09995108828565e-07,0.000137924
"3577",40099,10,7.72e-05,8.09995108828565e-07,0.000137924
"3578",40099,10,9.65e-05,8.09995108828565e-07,0.000137924
"3579",40099,12,0.000137924,8.09995108828565e-07,0.000137924
"3580",40099,12,8.58e-05,8.09995108828565e-07,0.000137924
"3581",40099,14,0.000113812,8.09995108828565e-07,0.000137924
"3582",40099,14,9.93e-05,8.09995108828565e-07,0.000137924
"3583",40099,20,8.2e-05,8.09995108828565e-07,0.000137924
"3584",40099,20,7.91e-05,8.09995108828565e-07,0.000137924
"3585",40099,2,5.26e-06,8.09995108828565e-07,0.000137924
"3586",40099,2,1.68e-05,8.09995108828565e-07,0.000137924
"3587",40099,3,3.89e-05,8.09995108828565e-07,0.000137924
"3588",40099,3,2e-05,8.09995108828565e-07,0.000137924
"3589",40099,4,2.1e-06,8.09995108828565e-07,0.000137924
"3590",40099,4,0,8.09995108828565e-07,0.000137924
"3591",40099,5,6.31e-06,8.09995108828565e-07,0.000137924
"3592",40099,5,2.53e-05,8.09995108828565e-07,0.000137924
"3593",40099,7,3.47e-05,8.09995108828565e-07,0.000137924
"3594",40099,7,1.37e-05,8.09995108828565e-07,0.000137924
"3595",40099,9,7.58e-05,8.09995108828565e-07,0.000137924
"3596",40099,9,3.79e-05,8.09995108828565e-07,0.000137924
"3597",40099,10,8.31e-05,8.09995108828565e-07,0.000137924
"3598",40099,10,0.000102062,8.09995108828565e-07,0.000137924
"3599",40099,12,5.58e-05,8.09995108828565e-07,0.000137924
"3600",40099,12,7.89e-05,8.09995108828565e-07,0.000137924
"3601",40099,14,2.95e-05,8.09995108828565e-07,0.000137924
"3602",40099,14,2.31e-05,8.09995108828565e-07,0.000137924
"3603",40099,20,3.47e-05,8.09995108828565e-07,0.000137924
"3604",40099,20,1.47e-05,8.09995108828565e-07,0.000137924
"3605",40100,11.11,2.16e-05,6.23433985650144e-08,5.11e-05
"3606",40100,11.11,7.99e-07,6.23433985650144e-08,5.11e-05
"3607",40100,16.67,3.51e-05,6.23433985650144e-08,5.11e-05
"3608",40100,16.67,2.47e-05,6.23433985650144e-08,5.11e-05
"3609",40100,22.22,8.78e-06,6.23433985650144e-08,5.11e-05
"3610",40100,22.22,2.87e-05,6.23433985650144e-08,5.11e-05
"3611",40100,27.78,2.31e-05,6.23433985650144e-08,5.11e-05
"3612",40100,27.78,1.92e-05,6.23433985650144e-08,5.11e-05
"3613",40100,38.89,4.63e-05,6.23433985650144e-08,5.11e-05
"3614",40100,38.89,2e-05,6.23433985650144e-08,5.11e-05
"3615",40100,50,2.08e-05,6.23433985650144e-08,5.11e-05
"3616",40100,50,1.76e-05,6.23433985650144e-08,5.11e-05
"3617",40100,61.11,5.11e-05,6.23433985650144e-08,5.11e-05
"3618",40100,61.11,2.08e-05,6.23433985650144e-08,5.11e-05
"3619",40100,72.22,2.87e-05,6.23433985650144e-08,5.11e-05
"3620",40100,72.22,2.39e-05,6.23433985650144e-08,5.11e-05
"3621",40100,83.33,1.84e-05,6.23433985650144e-08,5.11e-05
"3622",40100,83.33,2.79e-05,6.23433985650144e-08,5.11e-05
"3623",40100,111.11,1.76e-05,6.23433985650144e-08,5.11e-05
"3624",40100,111.11,2.71e-05,6.23433985650144e-08,5.11e-05
"3625",40100,11.11,1.32e-05,6.23433985650144e-08,5.11e-05
"3626",40100,11.11,9.92e-06,6.23433985650144e-08,5.11e-05
"3627",40100,16.67,1.07e-05,6.23433985650144e-08,5.11e-05
"3628",40100,16.67,1.07e-05,6.23433985650144e-08,5.11e-05
"3629",40100,22.22,1.16e-05,6.23433985650144e-08,5.11e-05
"3630",40100,22.22,8.27e-06,6.23433985650144e-08,5.11e-05
"3631",40100,27.78,1.41e-05,6.23433985650144e-08,5.11e-05
"3632",40100,27.78,4.13e-06,6.23433985650144e-08,5.11e-05
"3633",40100,38.89,1.65e-05,6.23433985650144e-08,5.11e-05
"3634",40100,38.89,2.31e-05,6.23433985650144e-08,5.11e-05
"3635",40100,50,1.49e-05,6.23433985650144e-08,5.11e-05
"3636",40100,50,1.16e-05,6.23433985650144e-08,5.11e-05
"3637",40100,61.11,1.32e-05,6.23433985650144e-08,5.11e-05
"3638",40100,61.11,1.32e-05,6.23433985650144e-08,5.11e-05
"3639",40100,72.22,1.24e-05,6.23433985650144e-08,5.11e-05
"3640",40100,72.22,1.07e-05,6.23433985650144e-08,5.11e-05
"3641",40100,83.33,1.74e-05,6.23433985650144e-08,5.11e-05
"3642",40100,83.33,9.92e-06,6.23433985650144e-08,5.11e-05
"3643",40100,111.11,1.32e-05,6.23433985650144e-08,5.11e-05
"3644",40100,111.11,1.49e-05,6.23433985650144e-08,5.11e-05
"3645",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3646",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3647",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3648",40101,1,0,2.70136340865705e-08,6.94e-05
"3649",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3650",40101,1,0,2.70136340865705e-08,6.94e-05
"3651",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3652",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3653",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3654",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3655",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3656",40101,1,1.16e-05,2.70136340865705e-08,6.94e-05
"3657",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3658",40101,2,2.31e-05,2.70136340865705e-08,6.94e-05
"3659",40101,2,2.31e-05,2.70136340865705e-08,6.94e-05
"3660",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3661",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3662",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3663",40101,2,2.31e-05,2.70136340865705e-08,6.94e-05
"3664",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3665",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3666",40101,2,2.31e-05,2.70136340865705e-08,6.94e-05
"3667",40101,2,1.16e-05,2.70136340865705e-08,6.94e-05
"3668",40101,2,2.31e-05,2.70136340865705e-08,6.94e-05
"3669",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3670",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3671",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3672",40101,5,1.16e-05,2.70136340865705e-08,6.94e-05
"3673",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3674",40101,5,1.16e-05,2.70136340865705e-08,6.94e-05
"3675",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3676",40101,5,2.31e-05,2.70136340865705e-08,6.94e-05
"3677",40101,5,3.47e-05,2.70136340865705e-08,6.94e-05
"3678",40101,5,1.16e-05,2.70136340865705e-08,6.94e-05
"3679",40101,5,1.16e-05,2.70136340865705e-08,6.94e-05
"3680",40101,5,1.16e-05,2.70136340865705e-08,6.94e-05
"3681",40101,10,1.16e-05,2.70136340865705e-08,6.94e-05
"3682",40101,10,2.31e-05,2.70136340865705e-08,6.94e-05
"3683",40101,10,2.31e-05,2.70136340865705e-08,6.94e-05
"3684",40101,10,0,2.70136340865705e-08,6.94e-05
"3685",40101,10,1.16e-05,2.70136340865705e-08,6.94e-05
"3686",40101,10,1.16e-05,2.70136340865705e-08,6.94e-05
"3687",40101,10,2.31e-05,2.70136340865705e-08,6.94e-05
"3688",40101,10,1.16e-05,2.70136340865705e-08,6.94e-05
"3689",40101,10,2.31e-05,2.70136340865705e-08,6.94e-05
"3690",40101,10,4.63e-05,2.70136340865705e-08,6.94e-05
"3691",40101,10,3.47e-05,2.70136340865705e-08,6.94e-05
"3692",40101,10,0,2.70136340865705e-08,6.94e-05
"3693",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3694",40101,20,4.63e-05,2.70136340865705e-08,6.94e-05
"3695",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3696",40101,20,1.16e-05,2.70136340865705e-08,6.94e-05
"3697",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3698",40101,20,1.16e-05,2.70136340865705e-08,6.94e-05
"3699",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3700",40101,20,1.16e-05,2.70136340865705e-08,6.94e-05
"3701",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3702",40101,20,3.47e-05,2.70136340865705e-08,6.94e-05
"3703",40101,20,1.16e-05,2.70136340865705e-08,6.94e-05
"3704",40101,20,1.16e-05,2.70136340865705e-08,6.94e-05
"3705",40101,30,3.47e-05,2.70136340865705e-08,6.94e-05
"3706",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3707",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3708",40101,30,1.16e-05,2.70136340865705e-08,6.94e-05
"3709",40101,30,6.94e-05,2.70136340865705e-08,6.94e-05
"3710",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3711",40101,30,3.47e-05,2.70136340865705e-08,6.94e-05
"3712",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3713",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3714",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3715",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3716",40101,30,2.31e-05,2.70136340865705e-08,6.94e-05
"3717",40102,28700,0.023360226,2.16144863599211e-06,2.439759318
"3718",40102,28700,0.00820498,2.16144863599211e-06,2.439759318
"3719",40102,28700,0.01162041,2.16144863599211e-06,2.439759318
"3720",40102,28700,0.007355839,2.16144863599211e-06,2.439759318
"3721",40102,50000,0.193816159,2.16144863599211e-06,2.439759318
"3722",40102,50000,0.131874802,2.16144863599211e-06,2.439759318
"3723",40102,50000,0.122856663,2.16144863599211e-06,2.439759318
"3724",40102,50000,0.173385097,2.16144863599211e-06,2.439759318
"3725",40102,50000,0.138191998,2.16144863599211e-06,2.439759318
"3726",40102,50000,0.118110798,2.16144863599211e-06,2.439759318
"3727",40102,50000,0.149085663,2.16144863599211e-06,2.439759318
"3728",40102,50000,0.123040034,2.16144863599211e-06,2.439759318
"3729",40102,50000,0.135885177,2.16144863599211e-06,2.439759318
"3730",40102,50000,0.163378663,2.16144863599211e-06,2.439759318
"3731",40102,50000,0.141153191,2.16144863599211e-06,2.439759318
"3732",40102,50000,0.133019679,2.16144863599211e-06,2.439759318
"3733",40102,50000,0.139121177,2.16144863599211e-06,2.439759318
"3734",40102,50000,0.134566239,2.16144863599211e-06,2.439759318
"3735",40102,50000,0.112142134,2.16144863599211e-06,2.439759318
"3736",40102,50000,0.113964851,2.16144863599211e-06,2.439759318
"3737",40102,55000,0.039442794,2.16144863599211e-06,2.439759318
"3738",40102,55000,0.053682268,2.16144863599211e-06,2.439759318
"3739",40102,55000,0.039265217,2.16144863599211e-06,2.439759318
"3740",40102,55000,0.047567873,2.16144863599211e-06,2.439759318
"3741",40102,55000,0.044541698,2.16144863599211e-06,2.439759318
"3742",40102,55000,0.027231921,2.16144863599211e-06,2.439759318
"3743",40102,55000,0.026263814,2.16144863599211e-06,2.439759318
"3744",40102,55000,0.037504007,2.16144863599211e-06,2.439759318
"3745",40102,94278.70486,0.19657958,2.16144863599211e-06,2.439759318
"3746",40102,98147.41362,0.234965961,2.16144863599211e-06,2.439759318
"3747",40102,98392.0398,0.166022805,2.16144863599211e-06,2.439759318
"3748",40102,99600,0.138595953,2.16144863599211e-06,2.439759318
"3749",40102,99600,0.090089253,2.16144863599211e-06,2.439759318
"3750",40102,99600,0.065200667,2.16144863599211e-06,2.439759318
"3751",40102,99600,0.025074053,2.16144863599211e-06,2.439759318
"3752",40102,1e+05,0.227216676,2.16144863599211e-06,2.439759318
"3753",40102,103050,0.204104141,2.16144863599211e-06,2.439759318
"3754",40102,105764.3392,0.189328743,2.16144863599211e-06,2.439759318
"3755",40102,106772.8722,0.332253598,2.16144863599211e-06,2.439759318
"3756",40102,118773.4082,0.241303468,2.16144863599211e-06,2.439759318
"3757",40102,123200,0.196807747,2.16144863599211e-06,2.439759318
"3758",40102,129336.5793,0.262799321,2.16144863599211e-06,2.439759318
"3759",40102,131800,0.237762313,2.16144863599211e-06,2.439759318
"3760",40102,147317.7057,0.281095884,2.16144863599211e-06,2.439759318
"3761",40102,152425.2195,0.257312216,2.16144863599211e-06,2.439759318
"3762",40102,159700,0.270523646,2.16144863599211e-06,2.439759318
"3763",40102,164119.6496,0.417483576,2.16144863599211e-06,2.439759318
"3764",40102,179797.0112,0.332809978,2.16144863599211e-06,2.439759318
"3765",40102,188500,0.732218713,2.16144863599211e-06,2.439759318
"3766",40102,204671.2673,0.809669544,2.16144863599211e-06,2.439759318
"3767",40102,220150.7538,0.495211564,2.16144863599211e-06,2.439759318
"3768",40102,223068.0507,0.511885677,2.16144863599211e-06,2.439759318
"3769",40102,226500,0.92059253,2.16144863599211e-06,2.439759318
"3770",40102,230025.0313,0.702393254,2.16144863599211e-06,2.439759318
"3771",40102,238486.2165,0.930803311,2.16144863599211e-06,2.439759318
"3772",40102,239864.365,0.738026952,2.16144863599211e-06,2.439759318
"3773",40102,250000,0.99376483,2.16144863599211e-06,2.439759318
"3774",40102,253000,1.088064662,2.16144863599211e-06,2.439759318
"3775",40102,253482.4121,1.062291873,2.16144863599211e-06,2.439759318
"3776",40102,255000,1.174441053,2.16144863599211e-06,2.439759318
"3777",40102,257519.4494,1.484187571,2.16144863599211e-06,2.439759318
"3778",40102,257989.9875,0.867011189,2.16144863599211e-06,2.439759318
"3779",40102,326500,1.243861388,2.16144863599211e-06,2.439759318
"3780",40102,332290.8864,1.402050864,2.16144863599211e-06,2.439759318
"3781",40102,350187.7347,1.026065139,2.16144863599211e-06,2.439759318
"3782",40102,351630.9227,1.462881664,2.16144863599211e-06,2.439759318
"3783",40102,368500,0.687828808,2.16144863599211e-06,2.439759318
"3784",40102,391730.6733,1.094368065,2.16144863599211e-06,2.439759318
"3785",40102,399374.5318,0.889389553,2.16144863599211e-06,2.439759318
"3786",40102,405334.5112,1.039375287,2.16144863599211e-06,2.439759318
"3787",40102,438194.0299,1.122355835,2.16144863599211e-06,2.439759318
"3788",40102,442428.2147,1.347403221,2.16144863599211e-06,2.439759318
"3789",40102,443570.7134,1.23411668,2.16144863599211e-06,2.439759318
"3790",40102,444726.3682,1.063036005,2.16144863599211e-06,2.439759318
"3791",40102,455000,0.85779449,2.16144863599211e-06,2.439759318
"3792",40102,466000,1.430683663,2.16144863599211e-06,2.439759318
"3793",40102,470927.6808,0.918960471,2.16144863599211e-06,2.439759318
"3794",40102,489500,1.251403059,2.16144863599211e-06,2.439759318
"3795",40102,497493.7656,1.302730504,2.16144863599211e-06,2.439759318
"3796",40102,497494.5121,2.370275547,2.16144863599211e-06,2.439759318
"3797",40102,497496.0064,1.061133844,2.16144863599211e-06,2.439759318
"3798",40102,498743.7186,2.439759318,2.16144863599211e-06,2.439759318
"3799",40102,517500,1.455393805,2.16144863599211e-06,2.439759318
"3800",40102,540500,0.924056148,2.16144863599211e-06,2.439759318
"3801",40102,579586.9837,2.088927184,2.16144863599211e-06,2.439759318
"3802",40102,857688.2858,1.686010374,2.16144863599211e-06,2.439759318
"3803",40102,943278.1775,1.550407856,2.16144863599211e-06,2.439759318
"3804",40102,962047.5594,1.043984216,2.16144863599211e-06,2.439759318
"3805",40102,979000,1.748408521,2.16144863599211e-06,2.439759318
"3806",40102,986470.3652,1.398251005,2.16144863599211e-06,2.439759318
"3807",40102,986967.581,1.661535527,2.16144863599211e-06,2.439759318
"3808",40102,987000,1.303638125,2.16144863599211e-06,2.439759318
"3809",40102,990000,1.295204352,2.16144863599211e-06,2.439759318
"3810",40102,1002000,1.62466113,2.16144863599211e-06,2.439759318
"3811",40102,1025500,1.610918249,2.16144863599211e-06,2.439759318
"3812",40102,1028464.33,1.57473995,2.16144863599211e-06,2.439759318
"3813",40102,1033041.199,1.265421119,2.16144863599211e-06,2.439759318
"3814",40102,1034500,2.210584371,2.16144863599211e-06,2.439759318
"3815",40102,1066583.021,1.576250098,2.16144863599211e-06,2.439759318
"3816",40102,1068500,0.977570213,2.16144863599211e-06,2.439759318
"3817",40102,1096164.466,1.582254333,2.16144863599211e-06,2.439759318
"3818",40103,10.6337,3.53e-06,4.40182333395481e-08,2.69e-05
"3819",40103,13.0581,2.97e-06,4.40182333395481e-08,2.69e-05
"3820",40103,35.7827,7.54e-06,4.40182333395481e-08,2.69e-05
"3821",40103,68.6973,5.57e-06,4.40182333395481e-08,2.69e-05
"3822",40103,98.8264,1.66e-05,4.40182333395481e-08,2.69e-05
"3823",40103,124.7231,8.92e-06,4.40182333395481e-08,2.69e-05
"3824",40103,191.7884,1.2e-05,4.40182333395481e-08,2.69e-05
"3825",40103,150.8468,2.69e-05,4.40182333395481e-08,2.69e-05
"3826",40104,10.5922,4.83e-06,4.10198910406367e-08,1.42e-05
"3827",40104,12.6484,3.93e-06,4.10198910406367e-08,1.42e-05
"3828",40104,35.6764,4.86e-06,4.10198910406367e-08,1.42e-05
"3829",40104,68.6435,1.12e-05,4.10198910406367e-08,1.42e-05
"3830",40104,98.7715,7.94e-06,4.10198910406367e-08,1.42e-05
"3831",40104,150.4481,1.12e-05,4.10198910406367e-08,1.42e-05
"3832",40104,124.4375,1.42e-05,4.10198910406367e-08,1.42e-05
"3833",40104,191.4481,1.25e-05,4.10198910406367e-08,1.42e-05
"3834",40105,2,2.22e-06,4.65321428571429e-06,0.000124488
"3835",40105,4,6.83e-06,4.65321428571429e-06,0.000124488
"3836",40105,8,2.92e-05,4.65321428571429e-06,0.000124488
"3837",40105,16,5.87e-05,4.65321428571429e-06,0.000124488
"3838",40105,32,9.82e-05,4.65321428571429e-06,0.000124488
"3839",40105,64,0.000124488,4.65321428571429e-06,0.000124488
"3840",40106,3,5e-06,9.06976744186046e-07,2.1e-05
"3841",40106,4,8.12e-06,9.06976744186046e-07,2.1e-05
"3842",40106,10,1.22e-05,9.06976744186046e-07,2.1e-05
"3843",40106,15,2.1e-05,9.06976744186046e-07,2.1e-05
"3844",40106,20,1.65e-05,9.06976744186046e-07,2.1e-05
"3845",40107,5,1.06e-06,2.57e-07,1.31e-05
"3846",40107,10,2.32e-06,2.57e-07,1.31e-05
"3847",40107,15,3.63e-06,2.57e-07,1.31e-05
"3848",40107,25,6.14e-06,2.57e-07,1.31e-05
"3849",40107,50,1.31e-05,2.57e-07,1.31e-05
"3850",40108,3,0,6.48998886822395e-05,0.076666667
"3851",40108,3,0,6.48998886822395e-05,0.076666667
"3852",40108,3,0,6.48998886822395e-05,0.076666667
"3853",40108,3,0,6.48998886822395e-05,0.076666667
"3854",40108,3,0,6.48998886822395e-05,0.076666667
"3855",40108,3,0.001111111,6.48998886822395e-05,0.076666667
"3856",40108,3,0.001111111,6.48998886822395e-05,0.076666667
"3857",40108,3,0.001111111,6.48998886822395e-05,0.076666667
"3858",40108,3,0.002222222,6.48998886822395e-05,0.076666667
"3859",40108,3,0.002222222,6.48998886822395e-05,0.076666667
"3860",40108,6,0,6.48998886822395e-05,0.076666667
"3861",40108,6,0,6.48998886822395e-05,0.076666667
"3862",40108,6,0,6.48998886822395e-05,0.076666667
"3863",40108,6,0,6.48998886822395e-05,0.076666667
"3864",40108,6,0,6.48998886822395e-05,0.076666667
"3865",40108,6,0,6.48998886822395e-05,0.076666667
"3866",40108,6,0.001111111,6.48998886822395e-05,0.076666667
"3867",40108,6,0.001111111,6.48998886822395e-05,0.076666667
"3868",40108,6,0.001111111,6.48998886822395e-05,0.076666667
"3869",40108,6,0.002222222,6.48998886822395e-05,0.076666667
"3870",40108,6,0.002222222,6.48998886822395e-05,0.076666667
"3871",40108,10,0,6.48998886822395e-05,0.076666667
"3872",40108,10,0.001111111,6.48998886822395e-05,0.076666667
"3873",40108,10,0.002222222,6.48998886822395e-05,0.076666667
"3874",40108,10,0.003333333,6.48998886822395e-05,0.076666667
"3875",40108,10,0.003333333,6.48998886822395e-05,0.076666667
"3876",40108,10,0.007777778,6.48998886822395e-05,0.076666667
"3877",40108,18,0,6.48998886822395e-05,0.076666667
"3878",40108,18,0.001111111,6.48998886822395e-05,0.076666667
"3879",40108,18,0.002222222,6.48998886822395e-05,0.076666667
"3880",40108,18,0.004444444,6.48998886822395e-05,0.076666667
"3881",40108,18,0.005555556,6.48998886822395e-05,0.076666667
"3882",40108,18,0.007777778,6.48998886822395e-05,0.076666667
"3883",40108,18,0.012222222,6.48998886822395e-05,0.076666667
"3884",40108,18,0,6.48998886822395e-05,0.076666667
"3885",40108,18,0.012222222,6.48998886822395e-05,0.076666667
"3886",40108,30,0.003333333,6.48998886822395e-05,0.076666667
"3887",40108,30,0.003333333,6.48998886822395e-05,0.076666667
"3888",40108,30,0.001111111,6.48998886822395e-05,0.076666667
"3889",40108,30,0.007777778,6.48998886822395e-05,0.076666667
"3890",40108,30,0.007777778,6.48998886822395e-05,0.076666667
"3891",40108,30,0.007777778,6.48998886822395e-05,0.076666667
"3892",40108,30,0.012222222,6.48998886822395e-05,0.076666667
"3893",40108,30,0.015555556,6.48998886822395e-05,0.076666667
"3894",40108,55,0.003333333,6.48998886822395e-05,0.076666667
"3895",40108,55,0.006666667,6.48998886822395e-05,0.076666667
"3896",40108,55,0.02,6.48998886822395e-05,0.076666667
"3897",40108,55,0.021111111,6.48998886822395e-05,0.076666667
"3898",40108,55,0.024444444,6.48998886822395e-05,0.076666667
"3899",40108,55,0.026666667,6.48998886822395e-05,0.076666667
"3900",40108,97,0.003333333,6.48998886822395e-05,0.076666667
"3901",40108,97,0.027777778,6.48998886822395e-05,0.076666667
"3902",40108,97,0.028888889,6.48998886822395e-05,0.076666667
"3903",40108,97,0.04,6.48998886822395e-05,0.076666667
"3904",40108,173,0.013333333,6.48998886822395e-05,0.076666667
"3905",40108,173,0.014444444,6.48998886822395e-05,0.076666667
"3906",40108,173,0.024444444,6.48998886822395e-05,0.076666667
"3907",40108,173,0.053333333,6.48998886822395e-05,0.076666667
"3908",40108,306,0.014444444,6.48998886822395e-05,0.076666667
"3909",40108,306,0.03,6.48998886822395e-05,0.076666667
"3910",40108,306,0.034444444,6.48998886822395e-05,0.076666667
"3911",40108,306,0.043333333,6.48998886822395e-05,0.076666667
"3912",40108,306,0.076666667,6.48998886822395e-05,0.076666667
"3913",40109,3,0,2.13550398937433e-05,0.058888889
"3914",40109,3,0,2.13550398937433e-05,0.058888889
"3915",40109,3,0,2.13550398937433e-05,0.058888889
"3916",40109,3,0,2.13550398937433e-05,0.058888889
"3917",40109,3,0,2.13550398937433e-05,0.058888889
"3918",40109,3,0,2.13550398937433e-05,0.058888889
"3919",40109,3,0,2.13550398937433e-05,0.058888889
